edge_type_id target_query source_query dynamics_params distance_range syn_weight delay model_template target_sections weight_function
100 pop_name=='0_I' pop_name=='0_E' PING_ExcToInh.json "[0.0, 0.1]" 0.000625 0 Exp2Syn ['soma'] NULL
101 pop_name=='0_I' pop_name=='0_I' PING_InhToInh.json "[0.0, 0.1]" 0.0025 0 Exp2Syn ['soma'] NULL
102 pop_name=='0_E' pop_name=='0_I' PING_InhToExc.json "[0.0, 0.1]" 0.0025 0 Exp2Syn ['soma'] NULL
103 pop_name=='1_I' pop_name=='1_E' PING_ExcToInh.json "[0.0, 0.1]" 0.000625 0 Exp2Syn ['soma'] NULL
104 pop_name=='1_I' pop_name=='1_I' PING_InhToInh.json "[0.0, 0.1]" 0.0025 0 Exp2Syn ['soma'] NULL
105 pop_name=='1_E' pop_name=='1_I' PING_InhToExc.json "[0.0, 0.1]" 0.0025 0 Exp2Syn ['soma'] NULL
106 pop_name=='1_I' pop_name=='0_E' PING_ExcToInh.json "[0.0, 0.1]" 0.000625 0 Exp2Syn ['soma'] NULL
